Nome: UAUA
Codigo Estacao: A435
Latitude: -9.8336111
Longitude: -39.49555555
Altitude: 450.6
Situacao: Fechada
Data Inicial: 2008-05-19
Data Final: 2022-09-08
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2019-05-31;2;5,2;962,283065;26,029301;6,9;3,306048;
2019-06-30;13;null;965,397068;23,080128;8,4;3,728241;
2019-07-31;16;30,2;965,656048;22,256048;8;3,803763;
2019-08-31;9;15,6;967,000269;22,569355;10;4,20336;
2019-09-30;5;1,6;964,407361;24,927083;9,5;4,472778;
2019-10-31;1;,2;962,16707;26,438575;8,5;4,524597;
2019-11-30;1;1;960,173333;27,783194;9;4,238194;
2019-12-31;3;5,6;960,479704;28,03078;8,6;4,241398;
2020-01-31;7;94,8;961,071237;27,085349;8,4;2,905376;
2020-02-29;8;68,8;961,478592;26,541954;8,8;2,671408;
2020-03-31;11;148,4;961,226479;26,204032;7,3;2,695161;
2020-04-30;13;60,2;962,341667;25,384306;11,7;2,763472;
2020-05-31;15;53,4;963,914382;24,031855;7,4;2,95578;
2020-06-30;17;52,4;964,855556;22,474722;7,6;3,192083;
2020-07-31;15;24,2;965,156586;21,853091;7,8;3,656183;
2020-08-31;6;6,8;965,221505;22,577823;8,4;4,123387;
2020-09-30;8;4,4;964,274028;24,368055;8,3;4,508194;
2020-10-31;2;60,6;961,655914;26,946371;7,9;4,020968;
2020-11-30;8;53,2;961,342222;25,215694;7,1;3,321667;
2020-12-31;null;null;null;26,974405;7,1;null;
2021-01-31;null;null;null;null;null;null;
2021-02-28;null;null;null;null;null;null;
2021-03-31;null;null;null;null;null;null;
2021-04-30;null;null;null;null;null;null;
2021-05-31;null;null;null;null;null;null;
2021-06-30;null;null;null;null;null;null;
2021-07-31;null;null;null;null;null;null;
2021-08-31;null;null;null;null;null;null;
2021-09-30;null;null;null;null;null;null;
2021-10-31;null;null;null;null;null;null;
2021-11-30;null;null;null;null;null;null;
2021-12-31;null;null;null;null;null;null;
2022-01-31;null;null;null;null;null;null;
2022-02-28;null;null;null;null;null;null;
2022-03-31;null;null;null;null;null;null;
2022-04-30;null;null;null;null;null;null;
2022-05-31;null;null;null;null;null;null;
2022-06-30;null;null;null;null;null;null;
2022-07-31;null;null;null;null;null;null;
2022-08-31;null;null;null;null;null;null;
2022-09-30;null;null;null;null;null;null;

